"chrom","chromStart","chromEnd","strand","name"
"1",121509842,121528465,"-","Htr5b"
"1",121553835,121567989,"-","Ddx18"
"1",123321471,124045559,"-","Dpp10"
"1",125392905,125435727,"-","Actr3"
"1",125560595,125595820,"+","Slc35f5"
"1",125676995,125873862,"+","Gpr39"
"1",125867622,125913101,"-","Lypd1"
"1",125913620,126830799,"-","Nckap5"
"1",127205015,127488336,"+","Mgat5"
"1",127486546,127679548,"-","Tmem163"
"1",127729413,127767978,"+","Acmsd"
"1",127774164,127808061,"+","Ccnt2"
"1",127815253,127855031,"-","Map3k19"
"1",127868773,127943868,"+","Rab3gap1"
"1",127954184,128103047,"-","Zranb3"
"1",128103301,128237736,"+","R3hdm1"
"1",128243964,128279378,"+","Ubxn4"
"1",128284756,128328318,"-","Lct"
"1",128331590,128359664,"-","Mcm6"
"1",128363707,128417368,"-","Dars"
"1",128588199,128592293,"-","Cxcr4"
"1",129273302,130219278,"+","Thsd7b"
"1",130388537,130423009,"-","Cd55b"
"1",130439027,130462744,"-","Cd55"
"1",130576713,130629621,"-","Zp3r"
"1",130634773,130661632,"-","C4bp"
"1",130670209,130715799,"-","Gm29427"
"1",130689182,130729253,"-","Pfkfb2"
"1",130717327,130724358,"+","Yod1"
"1",130731976,130744622,"+","AA986860"
"1",130800902,130814740,"+","Fcamr"
"1",130826684,130852249,"+","Pigr"
"1",130865669,130880791,"+","Fcmr"
"1",130882074,130887454,"-","Il24"
"1",130906985,130911451,"-","Il20"
"1",130932656,130940115,"-","Il19"
"1",131019845,131024974,"+","Il10"
"1",131053700,131097826,"-","Mapkapk2"
"1",131127455,131138340,"-","Dyrk3"
"1",131153181,131187658,"+","Eif2d"
"1",131176410,131245258,"-","Rassf5"
"1",131254343,131279606,"-","Ikbke"
"1",131285251,131527352,"-","Srgap2"
"1",131527903,131539872,"+","Fam72a"
"1",131599239,131612000,"+","Avpr1b"
"1",131638306,131675505,"+","Ctse"
"1",131688695,131715439,"+","Rab7b"
"1",131744022,131771504,"+","Slc26a9"
"1",131797381,131821473,"+","Pm20d1"
"1",131827493,131848865,"+","Slc41a1"
"1",131867224,131872887,"+","Rab29"
"1",131910534,131936321,"+","Nucks1"
"1",131962954,132014486,"+","Gm29103"
"1",131962967,131982969,"+","Slc45a3"
"1",132007607,132032612,"+","Elk4"
"1",132022806,132068062,"-","Mfsd4a"
"1",132112237,132139684,"-","Cdk18"
"1",132191431,132259227,"+","Lemd1"
"1",132229048,132229767,"-","Gm10188"
"1",132298626,132307357,"+","Klhdc8a"
"1",132316126,132333488,"+","Nuak2"
"1",132356315,132391281,"-","Tmcc2"
"1",132417555,132466958,"+","Dstyk"
"1",132466433,132477064,"-","6030442K20Rik"
"1",132477365,132505659,"+","Rbbp5"
"1",132506230,132508639,"+","Tmem81"
"1",132509427,132543256,"-","Cntn2"
"1",132564690,132741797,"-","Nfasc"
"1",132880273,132940005,"+","Lrrn2"
"1",132959484,133030561,"-","Mdm4"
"1",133045667,133108687,"+","Pik3c2b"
"1",133131143,133139783,"+","Ppp1r15b"
"1",133164210,133303435,"+","Plekha6"
"1",133309800,133323026,"+","Golt1a"
"1",133309827,133329722,"+","Gm28040"
"1",133309827,133329901,"+","Gm28040"
"1",133321875,133329901,"+","Kiss1"
"1",133350510,133360325,"+","Ren1"
"1",133363572,133380336,"+","Etnk2"
"1",133382303,133424377,"-","Sox13"
"1",133603871,133610291,"-","Snrpe"
"1",133619862,133661380,"-","Zc3h11a"
"1",133619871,133661380,"-","Zc3h11a"
"1",133619940,133661318,"-","Gm38394"
"1",133655879,133660885,"-","Zbed6"
"1",133679091,133690108,"-","Lax1"
"1",133699457,133801041,"-","Atp2b4"
"1",133897199,133907999,"-","Optc"
"1",133910304,133921414,"-","Prelp"
"1",134037254,134048277,"+","Fmod"
"1",134075170,134079120,"-","Btg2"
"1",134111242,134151540,"+","Chit1"
"1",134182176,134190181,"+","Chil1"
"1",134193448,134201232,"+","Mybph"
"1",134199223,134235431,"-","Adora1"
"1",134289989,134292548,"+","Myog"
"1",134296783,134332928,"-","Ppfia4"
"1",134346097,134361979,"-","Tmem183a"
"1",134385940,134390981,"+","4933406M09Rik"
"1",134405559,134411740,"+","Cyb5r1"
"1",134415378,134433351,"+","Adipor1"
"1",134455531,134491018,"+","Klhl12"
"1",134494648,134508774,"+","Rabif"
"1",134540941,134549682,"-","Mgat4e"
"1",134560171,134635285,"+","Kdm5b"
"1",134646677,134762593,"+","Syt2"
"1",134754658,134955942,"-","Ppp1r12b"
"1",134962565,134974162,"+","Ube2t"
"1",134983301,135105276,"-","Lgr6"
"1",135108497,135132594,"-","Ptprv"
"1",135132700,135145317,"+","Ptpn7"
"1",135146824,135156269,"+","Arl8a"
"1",135160234,135167681,"-","Gpr37l1"
"1",135253575,135258568,"-","Elf3"
"1",135262712,135284084,"-","Rnpep"
"1",135295213,135313778,"-","Timm17a"
"1",135324807,135368065,"+","Lmod1"
"1",135371057,135375237,"-","Shisa4"
"1",135382312,135430499,"-","Ipo9"
"1",135434580,135607295,"-","Nav1"
"1",135720061,135752232,"+","Csrp1"
"1",135766119,135769136,"+","Phlda3"
"1",135779434,135810989,"+","Tnni1"
"1",135818598,135833342,"+","Lad1"
"1",135836354,135852260,"+","Tnnt2"
"1",135871395,135919207,"-","Pkp1"
"1",135953578,136006342,"-","Igfn1"
"1",136008150,136035342,"+","Tmem9"
"1",136050804,136051370,"+","Ascl5"
"1",136052750,136119822,"+","Cacna1s"
"1",136126178,136131183,"-","Gm15850"
"1",136131389,136177998,"+","Kif21b"
"1",136181652,136212828,"-","Mroh3"
"1",136213531,136234264,"-","Inava"
"1",136259797,136260873,"-","Gpr25"
"1",136268123,136346104,"-","Camsap2"
"1",136411916,136415519,"-","9230116N13Rik"
"1",136415271,136440158,"+","Ddx59"
"1",136466343,136531511,"+","Kif14"
"1",136624901,136630053,"+","Zfp281"
"1",136842571,136960448,"-","Nr5a2"
"1",137898595,138000384,"+","Gm4258"
"1",138062861,138175708,"-","Ptprc"
"1",138273738,138289462,"+","Atp6v1g3"
"1",138482875,138620141,"-","Nek7"
"1",138825186,138848577,"-","Lhx9"
"1",138851983,138856852,"-","2310009B15Rik"
"1",138963435,139178960,"+","Dennd1b"
"1",138968510,138971851,"+","Gm37423"
"1",139197056,139377100,"-","Crb1"
"1",139422288,139453005,"+","Zbtb41"
"1",139454772,139494091,"+","Aspm"
"1",139501702,139523752,"+","F13b"
"1",139547053,139560272,"-","Cfhr1"
"1",139697623,139781243,"-","Gm4788"
"1",139804167,139858702,"-","Cfhr2"
"1",140084708,140183764,"-","Cfh"
"1",140246158,140612067,"+","Kcnt2"
"1",143598800,143702893,"-","Cdc73"
"1",143640664,143654614,"+","B3galt2"
"1",143716338,143749676,"+","Glrx2"
"1",143750790,143777068,"-","Trove2"
"1",143777272,143807466,"+","Uchl5"
"1",143999338,144004161,"-","Rgs2"
"1",144138654,144177372,"-","Rgs13"
"1",144242296,144249242,"-","Rgs1"
"1",144516648,144567667,"-","Rgs21"
"1",144752683,144775435,"-","Rgs18"
"1",146494760,146902472,"+","Brinp3"
"1",146802965,146807340,"-","A230059L01Rik"
"1",149829618,149961290,"-","Pla2g4a"
"1",150074873,150099963,"-","Ptgs2os"
"1",150100031,150108227,"+","Ptgs2"
"1",150319417,150333906,"+","Pdc"
"1",150361305,150393080,"-","Odr4"
"1",150392838,150449935,"+","Tpr"
"1",150449412,150466165,"-","Prg4"
"1",150562524,150993435,"-","Hmcn1"
"1",151182537,151184243,"+","Gm47985"
"1",151192376,151194054,"+","Gm8947"
"1",151198448,151199350,"+","Gm47995"
"1",151204121,151205065,"+","3110040M04Rik"
"1",151210131,151211072,"+","Gm47996"
"1",151344477,151364422,"+","Ivns1abp"
"1",151367699,151428455,"-","Swt1"
"1",151428542,151458161,"+","Trmt1l"
"1",151458004,151500955,"-","Rnf2"
"1",151571186,151721939,"+","Fam129a"
"1",151755371,151822051,"+","Edem3"
"1",151852403,152090125,"-","1700025G04Rik"
"1",152370735,152386688,"-","Tsen15"
"1",152399830,152510695,"+","Colgalt2"
"1",152516760,152766351,"-","Rgl1"
"1",152750551,152757544,"+","Apobec4"
"1",152766542,152775597,"+","Arpc5"
"1",152800194,152836991,"+","Ncf2"
"1",152836995,152902646,"-","Smg7"
"1",152954993,153119261,"+","Nmnat2"
"1",153122756,153186447,"-","Lamc2"
"1",153218922,153332786,"-","Lamc1"
"1",153404827,153414233,"-","E330020D12Rik"
"1",153425162,153452574,"+","Shcbp1l"
"1",153455758,153487660,"-","Dhx9"
"1",153503015,153550045,"-","Npl"
"1",153653025,153700323,"+","Rgs8"
"1",153740349,153745468,"+","Rgs16"
"1",153749426,153764221,"+","Rnasel"
"1",153779381,153844142,"-","Rgsl1"
"1",153849542,153900228,"-","Teddm2"
"1",153874345,153876871,"+","Teddm1b"
"1",153891742,153893058,"+","Teddm1a"
"1",153899944,153909723,"+","Glul"
"1",154201187,154205689,"+","Zfp648"
"1",154390731,154884501,"-","Cacna1e"
"1",155096361,155099636,"-","Ier5"
"1",155127277,155146814,"-","Mr1"
"1",155158715,155208256,"+","Stx6"
"1",155212471,155244444,"-","BC034090"
"1",155275701,155417415,"-","Xpr1"
"1",155558120,155691330,"+","Acbd6"
"1",155698031,155751684,"-","Lhx4"
"1",155776029,155812889,"-","Qsox1"
"1",155844964,155973255,"-","Cep350"
"1",156004599,156036480,"-","Tor1aip1"
"1",156035403,156068861,"+","Tor1aip2"
"1",156075966,156205026,"-","Fam163a"
"1",156255296,156303664,"-","Tdrd5"
"1",156310727,156328035,"+","Nphs2"
"1",156323509,156421159,"-","Axdnd1"
"1",156366040,156366484,"+","Gm2000"
"1",156424525,156474331,"-","Soat1"
"1",156524012,156526664,"+","Gm10031"
"1",156558786,156649568,"+","Abl2"
"1",156653617,156674356,"-","Tor3a"
"1",156678532,156719086,"-","Fam20b"
"1",156804166,156939626,"-","Ralgps2"
"1",156838562,156861078,"+","Angptl1"
"1",157099139,157108680,"-","Tex35"
"1",157135182,157412595,"-","Rasal2"
"1",157458577,157492638,"+","Cryzl2"
"1",157506728,157568425,"+","Sec16b"
"1",158245269,158356326,"-","Brinp2"
"1",158362273,158691781,"+","Astn1"
"1",158711727,158980490,"-","Pappa2"
"1",159232320,159347640,"+","Cop1"
"1",159523769,159931729,"+","Tnr"
"1",159614749,159684876,"+","Gm10530"
"1",160044382,160080208,"+","4930523C07Rik"
"1",160085029,160153580,"-","Tnn"
"1",160195215,160202170,"+","Mrps14"
"1",160202367,160212875,"-","Cacybp"
"1",160219174,160793211,"-","Rabgap1l"
"1",160906418,160974978,"+","Rc3h1"
"1",160978585,161005863,"+","Serpinc1"
"1",161002922,161034849,"-","Zbtb37"
"1",161034422,161038539,"+","Gas5"
"1",161040601,161070658,"-","Dars2"
"1",161070713,161086724,"+","Cenpl"
"1",161088375,161131511,"-","Klhl20"
"1",161142691,161170498,"+","Ankrd45"
"1",161154558,161159314,"-","Tex50"
"1",161240112,161251219,"-","Prdx6"
"1",161395409,161418410,"+","Tnfsf4"
"1",161494655,161505290,"+","Tnfsf18"
"1",161780689,161788495,"-","Fasl"
"1",161816114,161876682,"-","Suco"
"1",161942086,161979636,"-","4930558K02Rik"
"1",161969186,161973435,"+","Pigc"
"1",161982453,162478034,"-","Dnm3"
"1",162532127,162548551,"-","Mettl13"
"1",162570515,162599084,"+","Vamp4"
"1",162639155,162649693,"+","Myoc"
"1",162647193,162658219,"-","Myocos"
"1",162670725,162740556,"-","Prrc2c"
"1",162793188,162813972,"-","Fmo4"
"1",162829561,162866610,"-","Fmo1"
"1",162874317,162898726,"-","Fmo2"
"1",162916551,162937515,"-","Fmo6"
"1",162953800,162984528,"-","Fmo3"
"1",163024302,163085670,"-","Mroh9"
"1",163245119,163313710,"-","Prrx1"
"1",163384908,163403669,"-","Gorab"
"1",163702256,163725232,"-","Mettl11b"
"1",163779583,163917109,"+","Kifap3"
"1",163929100,163955126,"+","Scyl3"
"1",163945993,163994796,"-","BC055324"
"1",163994889,163997243,"+","Mettl18"
"1",164048234,164057677,"+","Sele"
"1",164061982,164084181,"+","Sell"
"1",164115264,164150026,"+","Selp"
"1",164151838,164220277,"+","F5"
"1",164249046,164265385,"+","Slc19a2"
"1",164275585,164287847,"+","Ccdc181"
"1",164289800,164307489,"-","Blzf1"
"1",164304121,164437725,"+","Nme7"
"1",164437109,164458355,"-","Atp1b1"
"1",164796644,164824266,"+","Dpt"
"1",164863133,164936775,"+","Gm20743"
"1",164931644,164935527,"-","Xcl1"
"1",165137855,165160773,"-","Tbx19"
"1",165174337,165194438,"-","Sft2d2"
"1",165212286,165236996,"-","Tiprl"
"1",165295789,165326745,"+","Gpr161"
"1",165328698,165460475,"-","Dcaf6"
"1",165460637,165481214,"+","Mpc2"
"1",165485183,165576774,"+","Adcy10"
"1",165592240,165634538,"-","Mpzl1"
"1",165646516,165709757,"-","Rcsd1"
"1",165763746,165775308,"+","Creg1"
"1",165781075,165789367,"+","Gm16565"
"1",165788681,165877277,"+","Cd247"
"1",165865154,166002678,"-","Pou2f1"
"1",166098148,166127922,"-","Dusp27"
"1",166130238,166166510,"+","Gpa33"
"1",166201201,166238747,"-","Mael"
"1",166254139,166316823,"+","Ildr2"
"1",166379097,166393621,"+","Tada1"
"1",166384622,166409863,"-","Pogk"
"1",166483613,166497588,"-","Gm4846"
"1",166628971,166647693,"-","Gm4847"
"1",166662055,166681845,"-","Fmo9"
"1",167001417,167091302,"+","Fam78b"
"1",167222883,167285320,"-","Uck2"
"1",167308378,167333978,"+","Tmco1"
"1",167349991,167368532,"+","Aldh9a1"
"1",167371966,167393841,"-","Mgst3"
"1",167445669,167466780,"-","Lrrc52"
"1",167598384,167639623,"+","Rxrg"
"1",167689237,167848741,"+","Lmx1a"
"1",168119364,168432270,"-","Pbx1"
"1",169497934,169531464,"-","Nuf2"
"1",169655501,169695813,"+","Rgs5"
"1",169741477,169747642,"-","Rgs4"
"1",169928648,169934653,"+","Ccdc190"
"1",169932698,169934248,"-","Gm15852"
"1",169949535,169969241,"-","Hsd17b7"
"1",169972307,170110762,"-","Ddr2"
"1",170141938,170174957,"-","Uap1"
"1",170193420,170215397,"-","Uhmk1"
"1",170232749,170253608,"+","Sh2d1b2"
"1",170277320,170286769,"+","Sh2d1b1"
"1",170298199,170306332,"-","Gm7694"
"1",170302668,170589861,"-","Nos1ap"
"1",170308803,170312125,"+","Spata46"
"1",170644532,170682789,"+","Olfml2b"
"1",170704674,170867771,"-","Atf6"
"1",170868645,170881721,"+","Gm9929"
"1",170873498,170885540,"-","Dusp12"
"1",170885065,170885881,"+","Gm26620"
"1",170907273,170912941,"-","Fcrlb"
"1",170917576,170927583,"-","Fcrla"
"1",170958617,170976547,"-","Fcgr2b"
"1",171018920,171029761,"+","Fcgr4"
"1",171051174,171064935,"-","Fcgr3"
"1",171113918,171126967,"+","Cfap126"
"1",171127165,171150603,"-","Sdhc"
"1",171150711,171161130,"+","Mpz"
"1",171173262,171196268,"-","Pcp4l1"
"1",171213970,171220701,"+","Nr1i3"
"1",171216011,171222514,"-","Tomm40l"
"1",171225054,171226379,"+","Apoa2"
"1",171229572,171234365,"-","Fcer1g"
"1",171234853,171251388,"-","Ndufs2"
"1",171250421,171260637,"+","Adamts4"
"1",171270328,171276896,"+","B4galt3"
"1",171275990,171281186,"-","Ppox"
"1",171281945,171287991,"-","Usp21"
"1",171288563,171295024,"-","Ufc1"
"1",171329145,171342331,"+","Dedd"
"1",171338008,171345646,"-","Nit1"
"1",171345670,171359254,"+","Pfdn2"
"1",171358446,171360798,"-","Klhdc9"
"1",171370099,171388598,"+","Nectin4"
"1",171388954,171410298,"+","Arhgap30"
"1",171411313,171419142,"+","Usf1"
"1",171418872,171420352,"+","Tstd1"
"1",171437535,171464603,"+","F11r"
"1",171503478,171504750,"+","Alyref2"
"1",171518122,171535294,"-","Itln1"
"1",171559193,171609746,"+","Cd244a"
"1",171588624,171607410,"-","Ly9"
"1",171632403,171653035,"-","Slamf7"
"1",171676684,171681980,"-","A630035G10Rik"
"1",171682009,171705258,"+","Cd48"
"1",171767127,171801184,"+","Slamf1"
"1",171839697,171890718,"+","Cd84"
"1",171895664,171898237,"+","Gm10521"
"1",171917515,171953170,"+","Slamf6"
"1",172000960,172028444,"-","Vangl2"
"1",172052292,172057573,"-","Nhlh1"
"1",172066013,172082795,"-","Ncstn"
"1",172082529,172122330,"+","Copa"
"1",172126755,172136493,"+","Pex19"
"1",172148084,172197005,"+","Dcaf8"
"1",172196728,172206804,"-","Pea15a"
"1",172209894,172219868,"-","Casq1"
"1",172223513,172258414,"-","Atp1a4"
"1",172261641,172319841,"+","Igsf8"
"1",172271709,172298064,"-","Atp1a2"
"1",172320501,172329318,"-","Kcnj9"
"1",172341210,172374085,"+","Kcnj10"
"1",172376546,172384099,"+","Pigm"
"1",172475358,172478575,"+","Slamf9"
"1",172481788,172498878,"+","Igsf9"
"1",172500047,172507380,"+","Tagln2"
"1",172520801,172545870,"+","Cfap45"
"1",172538133,172558129,"-","4933439K11Rik"
"1",172555938,172563717,"+","Vsig8"
"1",172581758,172590568,"-","Slamf8"
"1",172596642,172602551,"-","Fcrl6"
"1",172630764,172632962,"-","Dusp23"
"1",172698055,172833031,"+","Crp"
"1",172893961,172895041,"-","Apcs"
"1",172950409,172958357,"+","Olfr16"
"1",173128049,173137374,"-","Olfr1408"
"1",173181853,173190640,"-","Olfr1406"
"1",173197808,173206336,"+","Olfr218"
"1",173212392,173218583,"+","Olfr1404"
"1",173221284,173227214,"-","Fcer1a"
"1",173266001,173273994,"+","Olfr418"
"1",173274382,173277777,"-","Mptx2"
"1",173331886,173333750,"-","Ackr1"
"1",173333258,173367695,"-","Cadm3"
"1",173350879,173466040,"+","Aim2"
"1",173468485,173491041,"-","Ifi206"
"1",173519717,173535957,"-","Ifi214"
"1",173566283,173599274,"-","Ifi213"
"1",173630917,173647928,"+","Ifi209"
"1",173673675,173698395,"+","Ifi208"
"1",173723427,173741747,"-","Ifi207"
"1",173747293,173766943,"-","Ifi204"
"1",173849126,173942491,"-","Mndal"
"1",173896345,173913046,"-","Ifi211"
"1",173920407,173942672,"-","Ifi203"
"1",173962568,173982744,"-","Ifi202b"
"1",174011998,174031810,"-","Ifi205"
"1",174040705,174044411,"+","Olfr433"
"1",174049205,174054752,"+","Olfr432"
"1",174066605,174072273,"+","Olfr430"
"1",174084331,174091343,"+","Olfr429"
"1",174096891,174103224,"+","Olfr427"
"1",174113211,174121162,"-","Olfr231"
"1",174131517,174138257,"+","Olfr424"
"1",174155633,174162195,"+","Olfr420"
"1",174172776,174248450,"+","Spta1"
"1",174248514,174252061,"-","Olfr419"
"1",174330518,174332873,"+","Mptx1"
"1",174365122,174374472,"+","Olfr417"
"1",174391046,174392055,"+","Olfr248"
"1",174424064,174434747,"+","Olfr414"
"1",174442082,174451277,"+","Olfr220"
"1",174501825,174822729,"+","Fmn2"
"1",174833785,174921819,"-","Grem2"
"1",175059087,175492500,"-","Rgs7"
"1",175600374,175625635,"-","Fh1"
"1",175620381,175662116,"+","Kmo"
"1",175662421,175692776,"-","Opn3"
"1",175682237,175692901,"-","Chml"
"1",175698593,175815734,"+","Wdr64"
"1",175880581,175913489,"+","Exo1"
"1",175920329,175922225,"+","Gm38100"
"1",175962306,176275312,"-","Pld5"
"1",175977777,175979114,"-","Rbm8a2"
"1",176733653,176814067,"-","Cep170"
"1",176814660,177020437,"+","Sdccag8"
"1",177020073,177258203,"-","Akt3"
"1",177442351,177450764,"+","Zbtb18"
"1",177458966,177461204,"+","Gm29856"
"1",177729814,177753324,"+","1700016C15Rik"
"1",177762962,177796511,"-","Adss"
"1",177983423,178172704,"+","Catspere2"
"1",178187417,178257301,"+","Desi2"
"1",178276047,178276641,"-","4930527J03Rik"
"1",178319130,178322693,"+","Cox20"
"1",178321108,178337797,"-","Hnrnpu"
"1",178406085,178484513,"+","Efcab2"
"1",178529125,178939200,"+","Kif26b"
"1",178951960,179518041,"-","Smyd3"
"1",179528055,179546267,"-","Tfb2m"
"1",179546370,179627478,"+","Cnst"
"1",179668210,179687189,"+","Sccpdh"
"1",179695297,179745271,"-","Kif28"
"1",179744894,179803680,"-","Ahctf1"
"1",179803376,179804676,"+","Gm10518"
"1",179960472,180165603,"+","Cdc42bpa"
"1",180165238,180199602,"-","Coq8a"
"1",180227004,180263438,"-","Psen2"
"1",180330485,180424802,"+","Itpkb"
"1",180432387,180483504,"-","Stum"
"1",180568924,180601254,"+","Parp1"
"1",180641150,180690694,"+","Lin9"
"1",180693043,180697034,"-","Mixl1"
"1",180726043,180754204,"+","Acbd3"
"1",180800832,180813943,"-","H3f3a"
"1",180851127,180868113,"+","Sde2"
"1",180893108,180899103,"+","Lefty2"
"1",180904293,180908088,"+","Pycr2"
"1",180935022,180938400,"+","Lefty1"
"1",180942344,180975112,"+","Tmem63a"
"1",180976210,181020904,"-","Ephx1"
"1",181051237,181060667,"+","9130409I23Rik"
"1",181087138,181144204,"-","Nvl"
"1",181144693,181168994,"+","Cnih4"
"1",181173228,181211552,"-","Wdr26"
"1",181352628,181460641,"+","Cnih3"
"1",181509633,181511451,"-","Ccdc121"
"1",181576559,181815774,"+","Dnah14"
"1",181815335,181843046,"-","Lbr"
"1",181896384,182019990,"-","Enah"
"1",182124737,182132407,"+","Srp9"
"1",182154704,182164486,"-","Vmn1r1"
"1",182275772,182282804,"-","Degs1"
"1",182313102,182341629,"-","Fbxo28"
"1",182409172,182462432,"+","Trp53bp2"
"1",182467260,182517608,"-","Capn2"
"1",182565007,182632352,"+","Capn8"
"1",182747126,182749180,"-","Ccdc185"
"1",182763860,182896591,"+","Susd4"
"1",182954788,182976044,"+","Tlr5"
"1",183086266,183221522,"-","Disp1"
"1",183276352,183297269,"-","Brox"
"1",183296590,183325476,"+","Aida"
"1",183326725,183369553,"-","Mia3"
"1",183388981,183410198,"+","Taf1a"
"1",183418215,183436808,"+","Hhipl2"
"1",184013302,184075636,"+","Dusp10"
"1",184033030,184034301,"-","1700056E22Rik"
"1",184727140,184732619,"-","Hlx"
"1",184786767,184811313,"-","Marc1"
"1",184813068,184846451,"-","Marc2"
"1",184871926,184883218,"-","C130074G19Rik"
"1",184896789,184999570,"-","Mark1"
"1",185204117,185286759,"+","Rab3gap2"
"1",185284726,185329396,"-","Iars2"
"1",185332149,185357777,"+","Bpnt1"
"1",185363044,185428360,"+","Eprs"
"1",185454848,185468762,"+","Slc30a10"
"1",186087731,186117310,"-","Lyplal1"
"1",186622792,186705989,"-","Tgfb2"
"1",186720978,186749358,"-","Rrp15"
"1",186967416,186970627,"+","D1Pas1"
"1",187044648,187215465,"-","Spata17"
"1",187215508,187351704,"+","Gpatch2"
"1",187608791,188214885,"+","Esrrg"
"1",188262023,188965041,"+","Ush2a"
"1",188971095,189007841,"-","Kctd3"
"1",189207930,189402273,"-","Kcnk2"
"1",189640606,189688086,"-","Cenpf"
"1",189728268,189876695,"+","Ptpn14"
"1",189880492,189922363,"-","Smyd2"
"1",190118035,190170714,"-","Prox1"
"1",190700202,190911770,"-","Rps6kc1"
"1",190925112,190946962,"+","Angel2"
"1",190947646,190979296,"-","Vash2"
"1",191005847,191026158,"-","Flvcr1"
"1",191036639,191042942,"+","Spata45"
"1",191045826,191062932,"-","Tatdn3"
"1",191063012,191086474,"+","Nsl1"
"1",191097847,191108945,"+","Batf3"
"1",191162584,191164817,"-","Fam71a"
"1",191170296,191218039,"-","Atf3"
"1",191306789,191318194,"-","Nenf"
"1",191325912,191350914,"+","Tmem206"
"1",191351975,191403272,"-","Ppp2r5a"
"1",191537356,191575544,"-","Dtl"
"1",191575636,191623688,"+","Ints7"
"1",191717834,191784255,"+","Lpgat1"
"1",191821444,191833050,"+","Nek2"
"1",191906767,191913247,"+","Slc30a1"
"1",191977370,191988283,"+","Rd3"
"1",191997205,192092559,"-","Traf5"
"1",192098546,192138062,"-","Rcor3"
"1",192190774,192510159,"+","Kcnh1"
"1",192496711,192771223,"-","Hhat"
"1",192844488,192855756,"-","Sertad4"
"1",192891233,193035775,"-","Syt14"
"1",193091104,193130272,"-","Diexf"
"1",193153111,193172023,"+","Irf6"
"1",193168046,193177832,"+","A130010J15Rik"
"1",193175453,193201703,"-","Traf3ip3"
"1",193207699,193343878,"+","Lamb3"
"1",193221634,193264075,"-","Hsd11b1"
"1",193272161,193273217,"-","G0s2"
"1",193346346,193370298,"-","Camk1g"
"1",194618218,194816869,"+","Plxna2"
"1",194938819,194961279,"+","Cd34"
"1",194976375,195037904,"+","A330023F24Rik"
"1",195036826,195092249,"-","Cd46"
"1",195097382,195131586,"-","Cr1l"
"1",195136811,195176716,"-","Cr2"
"2",3114224,3227806,"+","Fam171a1"
"2",3284212,3328877,"+","Nmt2"
"2",3328949,3332643,"-","Rpp38"
"2",3336168,3340993,"+","Acbd7"
"2",3341982,3397210,"-","Olah"
"2",3409043,3422648,"-","Meig1"
"2",3424131,3464130,"+","Dclre1c"
"2",3455815,3475031,"-","Suv39h2"
"2",3488850,3512814,"-","Hspa14"
