"gene.symble","TPM"
"CCSAP",1.8373586057655
"ZBTB37",1.83800429633741
"PPP1R18",1.83976920385883
"TMEM79",1.84004399849331
"RNF157",1.84066999489368
"FAM120C",1.84465432344406
"DNASE1",1.84833168088436
"ZNF891",1.84846013892148
"PPP2R3B",1.84954619793196
"STX1A",1.84978390857704
"AXL",1.85106121183622
"ZNF138",1.85233657312095
"TNK1",1.85434128669595
"CA3",1.85465889223811
"ZNF30",1.85507151506123
"ZNF879",1.85775358089469
"SPATC1L",1.85814839913383
"SEMA4B",1.86018381389207
"TDGF1",1.86034535434764
"HS3ST5",1.86267016351641
"LMBRD2",1.86311568205219
"PRDM2",1.8640280476031
"AP4M1",1.86473983111073
"SUFU",1.86518270375626
"ZNF569",1.86545933501573
"GDPD1",1.86778475734334
"TNNI2",1.86786967255022
"DTX2",1.86820269709557
"PLEKHA4",1.86905931984851
"TMEM19",1.8693520595909
"HCFC2",1.87058109505965
"HSPG2",1.87257751642364
"STK33",1.87290218722233
"TK2",1.87472062175227
"MAGEH1",1.87475445939674
"TBC1D25",1.87506330857462
"NOL12",1.87618439851966
"ENDOD1",1.87879924955689
"TATDN3",1.87882466977898
"TOR2A",1.87894911087424
"SDCBP2",1.8809952432888
"ZNF619",1.88706693457609
"LYRM7",1.89055172830137
"POLD3",1.89201648085406
"CCL16",1.89262689819774
"LYST",1.89520286319438
"MEGF8",1.89605470435907
"NUAK2",1.89740786054605
"OLFML1",1.89752612910516
"MTURN",1.89968981256864
"MOB3A",1.90125481113019
"KMT2D",1.90251125159193
"PTPN23",1.90287004089315
"EFHC1",1.90756592272996
"SLC12A2",1.90756849172215
"KANK2",1.90854744948792
"SIAE",1.90914804603169
"SZT2",1.91306731363556
"PTPDC1",1.9134970369345
"RAD9A",1.91551609671232
"ZDHHC8",1.9177089471211
"NFIB",1.92043702213942
"IDUA",1.92105822401368
"LIN9",1.92138724936015
"IL1R2",1.92232426899248
"HELZ2",1.92365977794785
"CNTNAP1",1.92398131002487
"ICAM2",1.9242903988286
"CEP290",1.9247984470565
"ZNF383",1.92550720059112
"SYDE2",1.92557825217963
"CRLF3",1.92963174069223
"OVGP1",1.93152634213945
"ZNF429",1.93155164130379
"KIF27",1.93289795761876
"MAP1S",1.93312885828017
"ANKRD36B",1.93501948420998
"PLK4",1.93513242088207
"HAUS5",1.93550312510544
"ZC2HC1A",1.94015417777147
"CXorf38",1.94018843888264
"ZNF528",1.940338104643
"SNX18",1.9410724239244
"RAB27A",1.94330133184553
"GGACT",1.94402037862255
"B3GNT8",1.94479279304045
"ATXN3",1.94867236248174
"ZNF525",1.95421241283067
"MYL5",1.95572114461949
"MAMSTR",1.95586777013686
"TMEM74B",1.95899374002472
"SMN1",1.95908545184983
"SCNN1A",1.96073320535278
"GPR119",1.96308621412788
"ZNF395",1.9635975041998
"UHRF1",1.96373858763299
"MED25",1.96580063432675
"ZNF136",1.96581393132364
"SLC26A2",1.96681795836771
"GALNS",1.9680320413889
"CCZ1B",1.96898128161392
"EVL",1.96987554942036
"PROM1",1.97051747766489
"TNFRSF11A",1.97065291334271
"RAD18",1.97114360889151
"NPRL3",1.97269357819634
"ESAM",1.97375958443507
"SECTM1",1.97485735308775
"POLK",1.97536899848109
"ASAH2B",1.97593772651595
"ZSCAN20",1.97721439172202
"CDKN2C",1.97751434171329
"LRRTM4",1.97881894024018
"CASP9",1.97999438728283
"MARCH9",1.98104499406322
"CRTC1",1.98108560107952
"NR5A2",1.98400409664478
"FBXL18",1.98735360462988
"SHB",1.98787473170855
"AGTR1",1.98879083648992
"KCTD18",1.98916941257481
"SLC24A1",1.99061867475702
"CCDC170",1.99240613312984
"ACSM1",1.99316164905346
"ZNF160",1.99444723651243
"RBX1",1.99464967403891
"ABCC11",1.99512809716201
"FUK",1.99580326483875
"GABRE",1.99695124329136
"ZNF616",1.99712384247903
"CDC7",1.99943898701569
"TNFSF14",2.00014874487036
"NAT1",2.00413098413747
"ETNPPL",2.00434971093946
"SATB2",2.0046501897221
"R3HDM2",2.00809295901162
"ARSK",2.00942137793526
"GPR89A",2.01218330449311
"UPK3B",2.01250991136709
"KCTD1",2.01302065611164
"METRN",2.01319604184793
"CDKN2A",2.01351206912733
"ARMCX6",2.01537424293576
"SLC22A18AS",2.01678902012722
"PRR5",2.01819470134241
"KCTD13",2.01887143422517
"ZNF711",2.01975901896719
"CLYBL",2.02184950204508
"SLC25A14",2.02270423532613
"AMMECR1",2.02329258655469
"WRAP53",2.02513220457801
"ZFP69",2.02533494703673
"RAB37",2.02847946512468
"MYO9A",2.0286209925233
"AUNIP",2.02907983036722
"ZNF397",2.03033541164135
"ZNF708",2.03138199288267
"PFKFB4",2.03165320219524
"ADM",2.03213207798219
"BTN3A3",2.03360392089087
"ZIM2",2.03374200659375
"SP4",2.0338340339311
"CLDN2",2.03386256364813
"ZNF500",2.03433797026275
"SLC25A10",2.0363179879129
"CD83",2.03674258448147
"TSGA10",2.03904920524159
"FBXO41",2.03905816027322
"TRIM2",2.04030426285294
"CPEB2",2.04086731432231
"CCDC122",2.04167411735501
"TCEANC2",2.04251100496793
"STEAP2",2.04322516851275
"PDK1",2.04329111279064
"DYNC2LI1",2.046851522542
"MAB21L3",2.04691852191795
"SMYD4",2.0504969707485
"METTL2B",2.05132953285817
"KIAA0895L",2.05448828520947
"TRIM16",2.05463004953598
"RCN3",2.05670342614524
"TMEM68",2.05853180606591
"THAP2",2.05909150019405
"ZNF566",2.05995496393955
"ERI1",2.0612266428529
"HS2ST1",2.06132356852324
"DNAJC27",2.06140307924398
"APAF1",2.06161553097582
"PGLYRP2",2.06305156168567
"HDAC7",2.06389913404951
"SMARCE1",2.0644704323665
"ISG20",2.06489682015873
"KRBA1",2.06516127450588
"PARD6G",2.06816626347963
"ENDOV",2.073683449948
"KCNQ1",2.07688271797298
"IBA57",2.07797251347514
"SLC38A6",2.08132856098815
"TCHP",2.08208092917416
"ARL3",2.08242599345322
"TPGS1",2.08248093709937
"GARNL3",2.08354614408289
"TSC22D2",2.08562621062789
"NPR2",2.08591755446136
"RAC3",2.08616235763144
"TMEM201",2.08821530159742
"POMT2",2.0898031096967
"ZNF589",2.09221578299503
"TBX15",2.09280493007491
"ZBTB3",2.09307759151916
"ZRSR2",2.09458442898828
"NPHP4",2.09545279062528
"LSM11",2.09591752560646
"SNRNP35",2.09742482621737
"FSTL4",2.09793370586191
"REEP2",2.09955731342488
"ZNF584",2.10031148054361
"CHEK1",2.10035347873578
"CDC14A",2.10581155671153
"ZNF385B",2.10734671271382
"UACA",2.10911737105335
"ZMIZ2",2.10981844063634
"IER5L",2.11053432473123
"C21orf91",2.11394341235398
"AOC2",2.11470105393671
"RAB3IP",2.11515605099545
"PRPF40B",2.11557747697121
"PRR14",2.11991719366857
"DEPTOR",2.11993008744619
"SYNE1",2.12130880659335
"ZDHHC23",2.12305405710344
"HAMP",2.12331663509912
"CENPJ",2.1243244756646
"NIPAL2",2.12658221569683
"PPP1R12B",2.12673514708361
"ZNF579",2.12679801947944
"LARP6",2.12722302553115
"SSX2IP",2.1285589790004
"PHF6",2.1287286549144
"CCNK",2.12916632058345
"NDUFA5",2.12921155804778
"NUAK1",2.12927396168795
"LYSMD4",2.12931067331271
"ZCCHC24",2.13036776750553
"ZNF316",2.13236659063952
"FKBP7",2.13327933177415
"MAD2L1",2.13446376369873
"TMEM38A",2.13966068962493
"PCBD2",2.14019804975439
"AP1S3",2.1403094240919
"KALRN",2.14051225525825
"FCHSD1",2.14171311107568
"SPHK2",2.14184494369369
"SLC22A25",2.14343558574929
"RBP1",2.14473709699036
"CCND2",2.14516858182863
"PLEKHH3",2.14702897152083
"TIRAP",2.14710174322086
"EPPK1",2.14759216019401
"ZNF654",2.15087830593302
"CDON",2.15193509576954
"DCLRE1C",2.15208352992545
"SLC16A6",2.15244978587847
"MYPOP",2.15309528778842
"ZNF573",2.15317104721624
"KLHL15",2.15361579418541
"PRKACA",2.15425602457587
"ABCA5",2.15702482616075
"APOL3",2.15861540212723
"CCDC84",2.15937627951439
"AP3S2",2.15953740595378
"C8orf37",2.1599132277073
"TEP1",2.1606901575327
"MGST3",2.1610177705287
"ABI2",2.16407170911389
"ZNF28",2.16476877253311
"OSGEPL1",2.16479821450771
"RABL2A",2.16543327636387
"CEP63",2.16640182540318
"WDR47",2.1664918938318
"BCL9L",2.16830624442169
"IL7",2.17028247546865
"NFE2",2.17115688563531
"SCLT1",2.17225373549228
"BRICD5",2.17456566776748
"B3GNT3",2.17495324984394
"ZNF18",2.17678660539224
"CD36",2.17976695770465
"ZDHHC21",2.18066645206698
"ZBTB45",2.18130887907373
"P2RY2",2.18301039416654
"TMEM134",2.18396968116764
"USP42",2.18521621264243
"GATA6",2.18543585585381
"UBN2",2.1856809179677
"HOOK3",2.18708174196188
"RAB3D",2.19009027986525
"ZNF586",2.19067911628042
"TROAP",2.19499189160525
"IFNAR2",2.19591222517414
"ZNF34",2.19628673923145
"BTBD11",2.19633454184038
"ARHGAP39",2.19725068990571
"SPAG1",2.19809172435218
"NCAPG2",2.19839616425836
"KITLG",2.19853256125253
"AAK1",2.19898885725147
"DDX51",2.19980054402169
"PSMB10",2.20140035979067
"FBRSL1",2.2015649804673
"CYB5R4",2.20163382410531
"PIGA",2.20213835105491
"AADAT",2.202217594686
"POLE",2.20295678899399
"SNUPN",2.20613660219256
"DTWD2",2.20678116020679
"MCM6",2.20820088726018
"MAP2K6",2.2083867568784
"TMEM120B",2.21216019094979
"NAGK",2.21287179422885
"PHTF1",2.21400192518287
"DMWD",2.21465072096348
"GTF2A2",2.21522606913575
"SOGA1",2.21610034573809
"TBC1D31",2.21614746360395
"SORCS2",2.21714204423947
"CENPH",2.21815645842011
"ZNF577",2.21847820823908
"ADAMTS6",2.21904023515907
"XPNPEP3",2.22067701967046
"TMEM234",2.22208626371887
"NUDT17",2.22219107592532
"TXNDC16",2.22320314199947
"PPDPF",2.22390871779493
"BBS7",2.22593311338243
"GID4",2.23103153290728
"CEACAM19",2.23232193808034
"SYNRG",2.23602109034447
"PPP2R5B",2.23808659072123
"CYTH3",2.24015466701525
"PMP22",2.24655163814169
"CD9",2.24681653999417
"BPGM",2.24830924396252
"C1orf112",2.24897743081549
"CIC",2.25005064082901
"FAM114A2",2.25047982274612
"TPCN2",2.25079688626752
"PDLIM3",2.25285855182116
"UPF3B",2.25308591804927
"TMPRSS9",2.25492784599087
"ZBTB47",2.25777342573334
"CCDC127",2.25901080171503
"ATG10",2.2594095961825
"ZNF71",2.26031373431372
"STXBP2",2.26192131103853
"BDH2",2.2665008318215
"PDE7A",2.2670991284879
"OTUD3",2.2686369322233
"ZNF446",2.27031819756135
"ZNF615",2.27077839971709
"YBEY",2.27094636470993
"DUSP28",2.27142992131126
"NAIF1",2.2715173793051
"PRKACB",2.27400945098561
"SMAD6",2.27485229526035
"PDGFB",2.27513269590636
"CUL9",2.27529614684773
"TECTB",2.2766403870745
"SLC8B1",2.27674900883561
"PRR11",2.27939651719213
"COQ6",2.27948367148029
"WIZ",2.28040086778975
"IGFBP7",2.2826089393713
"HNF1B",2.284204410077
"CCDC61",2.287303935798
"CDADC1",2.29175416082815
"ZNF620",2.29616657315984
"CCDC77",2.29754473524735
"BMP1",2.29782875962761
"PAG1",2.29815641148716
"TMEM116",2.29819674707482
"AGBL3",2.29970270591317
"TMSB4X",2.29985555428493
"LZTFL1",2.30346785341523
"PCNT",2.30425212407993
"CEP55",2.30593425271612
"AP3M2",2.30659915698002
"ACTR3C",2.30782812766491
"OSBP2",2.31115989118476
"PHLDA2",2.31158975172209
"TCF19",2.31188415379774
"GXYLT2",2.31274522759431
"ORC1",2.31383514839924
"ATAT1",2.31432535188591
"AADAC",2.3181445273911
"ARL13B",2.32078896037957
"KLHL7",2.3209972498355
"TPD52",2.32131534779302
"TMEM136",2.32194277333097
"MYO1A",2.32222648694719
"FAM111A",2.32446795368019
"NUDCD2",2.32852364373566
"CENPU",2.32990722873831
"ARHGAP11A",2.33038270160878
"ZNF165",2.33042740910427
"ADCK1",2.33156508365164
"SLC27A5",2.33226925798501
"CHAC2",2.33335320091622
"TMEM25",2.33356319091028
"DTX3",2.33483329720253
"AMN1",2.33539356553511
"TYMP",2.33636344451967
"NUF2",2.33674890536836
"LIG4",2.34035857808948
"FRMD3",2.341006510688
"SALL2",2.34102121607394
"FAM222B",2.34130919001593
"CERCAM",2.34622211833819
"PLEKHG3",2.34935117600544
"CDC45",2.34960156105132
"LMF1",2.3499001801278
"MBTPS2",2.3499542490255
"MAP4K2",2.35207062707185
"ATP2B4",2.35396492515014
"TTC39B",2.35553939711817
"NUDT13",2.35576958872178
"ADA",2.35605852870459
"SRGAP1",2.35806117114302
"SENP8",2.35940675666687
"ACAD8",2.36041149024525
"IFT172",2.36362558656251
"NOMO3",2.36586968742962
"CNOT3",2.36789733498377
"NBEAL2",2.36855962002322
"CNNM1",2.36914795935274
"ZNF808",2.37034748370738
"RIT1",2.37053332221672
"CRTC3",2.37136300294935
"KIAA1211",2.37406973226498
"SLAIN1",2.37542782085191
"NDOR1",2.37603476231808
"TIMP2",2.3760773873846
"POLE2",2.37723269547932
"LIMD2",2.37754932724464
"DENND1B",2.37761426810909
"C17orf64",2.37821074410698
"BCL3",2.37966315564508
"ARMC9",2.38144939232441
"ENPP2",2.38327968892043
"FAM126B",2.38416422693207
"CENPE",2.38870345301233
"ANKS6",2.38901121743231
"TIPIN",2.38951198040905
"ZNF567",2.38968610766568
"FAM149B1",2.39005913307497
"ZNF224",2.39018377435175
"LRRC28",2.39045510881064
"MTF1",2.39091285608126
"ATG4A",2.39175472719155
"TBKBP1",2.39271094511904
"TMEM217",2.39312192595881
"AMIGO1",2.39542966092318
"OAS3",2.39945940610551
"OAZ2",2.40052772967471
"BTBD16",2.40124844739893
"SLC25A47",2.40170672841928
"ZNF260",2.40188838157356
"TRMT2B",2.40266867637247
"MORN4",2.40276688222092
"SPEN",2.40294860721152
"THEM4",2.40318344975045
"PHF12",2.40330689987785
"ANKAR",2.40521392499477
"PLEKHG4",2.4052790138309
"JAK2",2.41245706764643
"MTX3",2.41251797417309
"ZFYVE21",2.41371526277344
"SETD1A",2.41471645151708
"ERMAP",2.41504061752947
"MLYCD",2.41528040885943
"PHKG2",2.42004954385689
"CTTNBP2NL",2.42210415694845
"PDK3",2.4241411299167
"RAD54L",2.4263316595911
"ELOVL6",2.42637772761485
"MISP",2.42662499533156
"RIN3",2.42688929906049
"SLC35A1",2.42764929425692
"SLC36A1",2.42787987974066
"PIGQ",2.42981598772136
"ITPR1",2.42985672327751
"PIGB",2.42995989134521
"TAF4B",2.4306970750914
"CCDC14",2.43097621750216
"IER5",2.4330906348944
"MOSPD2",2.4332026558447
"HERC4",2.4336642590598
"TRMT10B",2.434614346441
"USP53",2.43614105666297
"TCF7",2.43682506474677
"PPOX",2.43730645763082
"NEIL3",2.43849240670501
"PLD6",2.43896824931724
"SLC16A10",2.43980387793294
"CBWD1",2.44002211287777
"SLC25A48",2.44083318394198
"CYP2U1",2.44352061215537
"ABR",2.44405575045429
"COX16",2.44576498708879
"SMTN",2.44806233910009
"THAP9",2.44950595484288
"VPS53",2.45119765242767
"PLEKHA3",2.45399507525003
"DTL",2.45427501795576
"RSPH3",2.4560395367297
"SSH1",2.45780326192079
"MYO6",2.45854819881715
"ING2",2.46068379616947
"AHI1",2.46087802472532
"TERF1",2.46279792221298
"SLC35G2",2.46304182199889
"ICAM4",2.46307392582823
"EED",2.46433352872941
"UBE2D4",2.4651169276795
"L2HGDH",2.46697081890796
"PCOLCE2",2.46956357626911
"SKA3",2.471781365103
"KDM6B",2.4736056542193
"C19orf54",2.47589362701883
"DBT",2.47637479826272
"STK10",2.47711527385161
"ANKRD12",2.47803282425249
"HSPBAP1",2.4792472394815
"FNTB",2.47954624423879
"TMEM169",2.48275010345712
"NIPAL3",2.48338161385854
"ATP10D",2.48461124891416
"PFKFB2",2.48553873524471
"ERCC6",2.48725317248485
"MFSD11",2.48746978105011
"GPC1",2.48817239328962
"ANAPC15",2.48858284592237
"IFI27L1",2.48937203239599
"CEP76",2.48997795680998
"GTF2H5",2.49127039754633
"GORAB",2.49249252420173
"ZNF331",2.49299837538829
"MCF2L",2.49328869846225
"ZNF790",2.49594988724213
"LLPH",2.49598222054861
"DHX58",2.49807729165304
"NABP1",2.50091441252441
"ZNF140",2.50173867179524
"IFIT3",2.50221261133299
"SPP2",2.50298735670124
"MYLIP",2.50325569736168
"ANKRD13D",2.50352629908996
"PHC1",2.5046192140336
"EML3",2.50647566415503
"NTPCR",2.50709860498487
"TEFM",2.50800775350624
"BCAP29",2.50932958994952
"PACS1",2.51039396955873
"ING1",2.5108369839005
"PURB",2.51296200812693
"RCOR3",2.51797515116318
"ZNF688",2.51972640337773
"TIAM2",2.52003084191896
"UGT2B11",2.52021004364363
"TSPAN31",2.52275648983818
"FANCG",2.52359292415736
"HSPA12A",2.52580042899774
"USB1",2.52685439721434
"MANSC1",2.52897994970724
"CREBRF",2.52955776754426
"DUSP5",2.53024957969578
"GPT",2.53561703243712
"RPGR",2.53941718486606
"KISS1R",2.54157602074863
"PTBP2",2.54267000317373
"NMRK1",2.54311088855687
"ZC4H2",2.54385880927779
"BCAS4",2.54419695804305
"EXOG",2.54451883572859
"SASS6",2.55222140561876
"NUCB2",2.55254799341682
"CACNA2D4",2.55377260804672
"RNF141",2.55533653519011
"KRAS",2.55572286697089
"KIF3C",2.55838729952714
"CLDN4",2.55943398086732
"L3MBTL1",2.55979946689278
"KIF18A",2.56009774616246
"PLXDC2",2.56053977303174
"KIN",2.56117090798239
"C16orf87",2.56149342604367
"C15orf41",2.5646026656936
"C12orf65",2.56462584472945
"SLC25A24",2.5668828822301
"ACTR3B",2.5680620819597
"ZNF234",2.56838315436636
"ACER3",2.57325272455098
"PPIE",2.57352545845423
"B3GNTL1",2.57520235973548
"SIRPA",2.57617908529885
"FICD",2.59045376940117
"KCTD14",2.5905720105934
"SFI1",2.5912951036156
"ZNF792",2.59504824926962
"PKD1",2.59641590884402
"THAP6",2.59642904769504
"LTBP3",2.59663105961858
"TRIM41",2.59680766527673
"BTBD9",2.59760169863925
"APBB1",2.59889211482096
"RBBP8NL",2.59921749433049
"CHRNB1",2.59969814967268
"FRAT1",2.60076413474249
"AC003665.1",2.601325180108
"SLC22A10",2.60291738534386
"BRIP1",2.60359738665203
"ITGB2",2.60509536599271
"TIFA",2.60592926853904
"MPP6",2.60613834683651
"CASKIN2",2.60682576428395
"MAN2B2",2.60878977296603
"AGAP6",2.60933068275229
"ZSWIM6",2.61188779743752
"NRTN",2.61309480694703
"SWT1",2.61460666071231
"SENP3",2.61516596117285
"KLHL42",2.61632802632739
"FSD1L",2.61828946364469
"EOGT",2.61845551667636
"FANCD2",2.61895680598713
"CCDC66",2.62036849225883
"PTRH1",2.62102750300638
"ZNF200",2.62127847209013
"CD302",2.62172255951839
"MEX3A",2.62316673081906
"SNAPC1",2.62388734318847
"LIPT2",2.62660726787776
"ANKS3",2.62665171811097
"CLDN19",2.62668441856064
"LRRC57",2.62678985207794
"ZNF441",2.62740383897123
"BEST4",2.62829547832728
"CYB561D1",2.63319780087444
"RRAS",2.63560077618062
"KATNBL1",2.63916709213669
"PLAG1",2.63956996488886
"PLAC8L1",2.64070717541442
"SUV39H1",2.64161208503721
"HEMK1",2.64196999070739
"IP6K3",2.6436372973924
"TACC2",2.64413906731094
"HARBI1",2.64620004661253
"B9D2",2.64657119750941
"ZBTB24",2.64903665180572
"ZNF484",2.64997829557328
"COLEC11",2.65057451460372
"ZNF280D",2.65066250321549
"NSUN3",2.65087547761107
"RIMS3",2.65172161097104
"ZWILCH",2.65230759426184
"DNAH14",2.65367563610181
"TAMM41",2.65429607661848
"ITGB3BP",2.65736504476938
"DUSP8",2.65754666473468
"NOXA1",2.65764338109688
"GTPBP10",2.6576437549824
"PTPN6",2.66184105222803
"APLF",2.66500959810005
"PCDHB2",2.66579387791113
"OAS1",2.66724491364044
"TMEM44",2.66903293225095
"ARHGAP29",2.66978854949325
"IQGAP3",2.67081011253376
"CHST7",2.67111544973423
"WDR24",2.67191502376353
"ANGPTL2",2.67479086520176
"IPP",2.67634669215047
"RUFY2",2.67857124839749
"SHH",2.67901178904543
"SPDL1",2.68229600467607
"KLHL28",2.68516160689469
"SH2D5",2.68783027730354
"RMDN2",2.6891910670977
"LIMK1",2.69281306554878
"USP45",2.69286410601385
"PRDM16",2.69304351557327
"GAN",2.69439529416143
"FANCI",2.69589107982354
"ANKRD50",2.69886958942564
"LRWD1",2.70126602752145
"RCOR2",2.7044987373276
"NRM",2.70523618153819
"CCDC144NL",2.70765834323594
"MT1F",2.70799648653131
"ZNF606",2.70976902431585
"RAD51B",2.71023614711513
"SLC25A12",2.71085247816078
"ZNF148",2.71208479341368
"DMXL2",2.71262850491923
"S100PBP",2.71326965529989
"KIAA1841",2.71386480633934
"TMEM121",2.71421685611846
"RAB33B",2.7153608721268
"RPS6KL1",2.71556637115452
"RTN2",2.71564545285059
"CRELD2",2.71656370381465
"INPP5B",2.7167909157191
"CCDC126",2.71883802592636
"CCDC106",2.71893914860383
"NEK1",2.72058871383917
"BRWD3",2.72092637169128
"PLXND1",2.72147539633303
"ACAP2",2.7251157656794
"LRR1",2.72525880504113
"C1QTNF6",2.72556657311719
"FBXO45",2.72581985882563
"POC5",2.72595663822106
"ZNF557",2.73152905308955
"PTER",2.73225020486968
"FRS3",2.73619311891695
"WDR5B",2.73624079071556
"CNTLN",2.73765222124695
"PROSER1",2.73841810533677
"BRCA1",2.73930695926294
"GPLD1",2.74147780138906
"ZNF704",2.74257597178857
"SLC22A1",2.7439029998515
"FAM155B",2.7442147727077
"WDR7",2.74633860662479
"MANEA",2.74880788359137
"TMEM106B",2.75109199537294
"CLTCL1",2.75115209306088
"GXYLT1",2.75198822903635
"CDK18",2.75248002982425
"ZNF649",2.75262240586548
"C8orf82",2.7532887043292
"BBS4",2.75427823594226
"NETO2",2.75886327272621
"CYTH2",2.75939159863238
"SLC48A1",2.76012101697005
"DIP2A",2.76288155597133
"ANXA3",2.76905581277
"IPMK",2.7695765450708
"SUSD2",2.76994291357518
"CTHRC1",2.77039335061837
"DNASE1L1",2.77055539078849
"RBM28",2.77141723979438
"SIMC1",2.77593304706889
"NIN",2.77649976344188
"CLHC1",2.7780195693723
"SCML2",2.78089886568689
"LCA5",2.79202160392502
"TWSG1",2.79258902203926
"CYP4F2",2.79291435916683
"ZBTB41",2.79485284358166
"LY96",2.79889697432455
"CYB561A3",2.8004752674025
"SEMA3G",2.80069382074815
"F3",2.80323102074394
"NME7",2.80412411595926
"C8G",2.80659618883914
"ITIH5",2.80820693119393
"ZNF326",2.80878079677858
"CD40",2.80962459348486
"SOWAHB",2.80977263255488
"ZNF300",2.81053487076681
"RWDD2A",2.81251436768771
"SPRYD7",2.81306597035759
"KLF7",2.81530258930545
"CSF3R",2.81647679458188
"MDM4",2.82149846658007
"PLEKHF1",2.82322214069889
"CRIP2",2.82374110755107
"BAZ2B",2.82537943683474
"CMC1",2.82652158954337
"ABCC5",2.82725072695243
"BATF2",2.83350605136291
"ZNF420",2.83429909274072
"MAP3K15",2.83484423610704
"TTLL5",2.83548311988533
"SLC35A3",2.83720559906082
"LDLRAD4",2.83724182299616
"RNPC3",2.8384619691309
"FKBP14",2.83884316211774
"COQ3",2.83906783367036
"KCTD7",2.83992627853849
"RRAGC",2.84107194286748
"SLC12A9",2.84386229002381
"ATG4C",2.84439306854579
"ABCC4",2.84659227571366
"TBC1D7",2.84676913593414
"ZBTB26",2.84719017263382
"RPAP2",2.8473717735267
"ZNF92",2.8484771150023
"ZNF142",2.84941120904358
"CD14",2.85109494979241
"ACACB",2.8513741107911
"MYO7A",2.85227453924591
"SLA2",2.85245024506906
"KIF23",2.85525153063988
"PPP1R3E",2.8573909925612
"SLC16A13",2.85748986912199
"YPEL3",2.85758312297681
"DCAF8",2.859132298279
"TOM1L2",2.85961159755239
"ATP6V0A2",2.86090709794265
"YOD1",2.86336086124964
"ZNF510",2.86722195410586
"DAGLB",2.86878692825199
"HBQ1",2.87329605419485
"PLEC",2.87392080913079
"NAA38",2.87453627031119
"RNF130",2.87619999508859
"LRIG2",2.87689071075762
"KATNAL1",2.87692848123749
"CAPN2",2.88143530584289
"RCAN3",2.88186117350063
"CES3",2.88236979282655
"PMFBP1",2.88470185675202
"PLSCR4",2.88740038674054
"PACRGL",2.88887163905232
"THNSL1",2.88923708003181
"KBTBD7",2.88967935519183
"NCMAP",2.89120499635454
"DSTYK",2.89190648675668
"MCM9",2.89231455964604
"PARPBP",2.89234349266368
"ZDHHC13",2.89303239187091
"GIMAP2",2.8943189759878
"PLA2G16",2.89442372036007
"TNNC2",2.89570426428899
