"chrom","start","end","strand","Ensembl.gene.ID","gene.name"
"1",86064387,86139151,"+","ENSMUSG00000026229","Psmd1"
"1",86099026,86111970,"-","ENSMUSG00000026228","Htr2b"
"1",86154780,86278284,"+","ENSMUSG00000062590","Armc9"
"1",86302832,86307305,"+","ENSMUSG00000079445","B3gnt7"
"1",86344719,86359400,"-","ENSMUSG00000026234","Ncl"
"1",86386303,86426228,"-","ENSMUSG00000026237","Nmur1"
"1",86426329,86428052,"+","ENSMUSG00000036574","Tex44"
"1",86526726,86530712,"+","ENSMUSG00000026238","Ptma"
"1",86542994,86582629,"-","ENSMUSG00000026239","Pde6d"
"1",86582904,86609375,"+","ENSMUSG00000026240","Cops7b"
"1",86666291,86670571,"-","ENSMUSG00000026241","Nppc"
"1",86703808,87050095,"+","ENSMUSG00000053333","Dis3l2"
"1",87086694,87089928,"-","ENSMUSG00000026246","Alppl2"
"1",87098002,87101606,"-","ENSMUSG00000079440","Alpi"
"1",87124973,87127912,"+","ENSMUSG00000036500","Akp3"
"1",87147655,87156521,"-","ENSMUSG00000026247","Ecel1"
"1",87183313,87188405,"+","ENSMUSG00000036480","Prss56"
"1",87190607,87200070,"+","ENSMUSG00000026251","Chrnd"
"1",87204657,87212694,"+","ENSMUSG00000026253","Chrng"
"1",87213914,87240488,"+","ENSMUSG00000026254","Eif4e2"
"1",87264363,87310839,"+","ENSMUSG00000026255","Efhd1"
"1",87326998,87450796,"+","ENSMUSG00000048000","Gigyf2"
"1",87386363,87394729,"-","ENSMUSG00000079436","Kcnj13"
"1",87470271,87475482,"+","ENSMUSG00000026258","Snorc"
"1",87476834,87573870,"-","ENSMUSG00000026259","Ngef"
"1",87509889,87597845,"+","ENSMUSG00000079434","Neu2"
"1",87620312,87720507,"+","ENSMUSG00000026288","Inpp5d"
"1",87755870,87792428,"+","ENSMUSG00000026289","Atg16l1"
"1",87803680,87845158,"+","ENSMUSG00000056055","Sag"
"1",87853287,87945180,"+","ENSMUSG00000070738","Dgkd"
"1",87945119,88008551,"-","ENSMUSG00000005501","Usp40"
"1",88055388,88219004,"+","ENSMUSG00000090165","Ugt1a10"
"1",88070800,88218997,"+","ENSMUSG00000090175","Ugt1a9"
"1",88095062,88220002,"+","ENSMUSG00000090124","Ugt1a7c"
"1",88103252,88219003,"+","ENSMUSG00000090145","Ugt1a6b"
"1",88134809,88218997,"+","ENSMUSG00000054545","Ugt1a6a"
"1",88166012,88218997,"+","ENSMUSG00000089943","Ugt1a5"
"1",88200601,88218997,"+","ENSMUSG00000090171","Ugt1a2"
"1",88204732,88205782,"-","ENSMUSG00000081984","Dnajb3"
"1",88211959,88218997,"+","ENSMUSG00000089960","Ugt1a1"
"1",88226986,88262289,"+","ENSMUSG00000079429","Mroh2a"
"1",88262471,88277633,"-","ENSMUSG00000044783","Hjurp"
"1",88277661,88389293,"+","ENSMUSG00000036251","Trpm8"
"1",88406961,88426438,"+","ENSMUSG00000026295","Spp2"
"1",88499871,88510066,"-","ENSMUSG00000062310","Glrp1"
"1",88673125,88702221,"-","ENSMUSG00000049866","Arl4c"
"1",89070415,89155068,"+","ENSMUSG00000036206","Sh3bp4"
"1",89454806,89897617,"+","ENSMUSG00000055013","Agap1"
"1",89927956,89931179,"-","ENSMUSG00000034486","Gbx2"
"1",89950220,90014666,"-","ENSMUSG00000067081","Asb18"
"1",90042132,90153401,"-","ENSMUSG00000026301","Iqca"
"1",90203980,90216751,"+","ENSMUSG00000044337","Ackr3"
"1",90602981,90613341,"+","ENSMUSG00000034432","Cops8"
"1",90765923,90843971,"-","ENSMUSG00000048126","Col6a3"
"1",90915085,90951142,"+","ENSMUSG00000026303","Mlph"
"1",90953108,90954027,"+","ENSMUSG00000090550","Prlh"
"1",90958133,90969661,"-","ENSMUSG00000026304","Rab17"
"1",90998737,91128944,"+","ENSMUSG00000026305","Lrrfip1"
"1",91145089,91170795,"+","ENSMUSG00000070732","Rbm44"
"1",91179822,91225196,"+","ENSMUSG00000034353","Ramp1"
"1",91250304,91290337,"+","ENSMUSG00000034343","Ube2f"
"1",91298338,91321075,"+","ENSMUSG00000026307","Scly"
"1",91322075,91348306,"+","ENSMUSG00000049515","Espnl"
"1",91351016,91362416,"+","ENSMUSG00000026308","Klhl30"
"1",91366430,91374217,"+","ENSMUSG00000047443","Erfe"
"1",91373861,91398815,"-","ENSMUSG00000026309","Ilkap"
"1",91411483,91414038,"-","ENSMUSG00000067071","Hes6"
"1",91415982,91459324,"-","ENSMUSG00000055866","Per2"
"1",91494647,91529307,"+","ENSMUSG00000034292","Traf3ip1"
"1",91540544,91559589,"+","ENSMUSG00000026311","Asb1"
"1",91801461,91848028,"+","ENSMUSG00000007805","Twist2"
"1",91928779,92195699,"-","ENSMUSG00000026313","Hdac4"
"1",92439010,92473860,"-","ENSMUSG00000026260","Ndufa10"
"1",92475925,92485113,"-","ENSMUSG00000067064","Olfr1416"
"1",92489101,92496101,"-","ENSMUSG00000057464","Olfr1415"
"1",92506366,92518661,"-","ENSMUSG00000042849","Olfr1414"
"1",92571322,92574397,"+","ENSMUSG00000058904","Olfr1413"
"1",92585779,92591375,"+","ENSMUSG00000046300","Olfr1412"
"1",92594411,92597753,"+","ENSMUSG00000062497","Olfr1411"
"1",92605782,92614806,"+","ENSMUSG00000063583","Olfr1410"
"1",92617788,92623412,"+","ENSMUSG00000061616","Olfr12"
"1",92637145,92641985,"-","ENSMUSG00000073616","Cops9"
"1",92644218,92648841,"-","ENSMUSG00000044055","Otos"
"1",92831645,92860779,"+","ENSMUSG00000034220","Gpc1"
"1",92859803,92902906,"-","ENSMUSG00000034212","Ankmy1"
"1",92906981,92908435,"+","ENSMUSG00000047067","Dusp28"
"1",92910783,92924384,"+","ENSMUSG00000026269","Rnpepl1"
"1",92934376,92947941,"+","ENSMUSG00000026270","Capn10"
"1",92950865,92986391,"+","ENSMUSG00000026271","Gpr35"
"1",93006334,93012269,"+","ENSMUSG00000045091","Aqp12"
"1",93015464,93101951,"-","ENSMUSG00000014602","Kif1a"
"1",93135240,93145421,"+","ENSMUSG00000026272","Agxt"
"1",93151349,93160948,"-","ENSMUSG00000034159","2310007B03Rik"
"1",93168725,93231072,"+","ENSMUSG00000084989","Crocc2"
"1",93235841,93301065,"+","ENSMUSG00000047793","Sned1"
"1",93299211,93305915,"-","ENSMUSG00000026273","Mterf4"
"1",93308770,93343482,"-","ENSMUSG00000026274","Pask"
"1",93342854,93373489,"+","ENSMUSG00000026275","Ppp1r7"
"1",93373930,93404303,"+","ENSMUSG00000034107","Ano7"
"1",93405940,93478815,"-","ENSMUSG00000034088","Hdlbp"
"1",93478964,93510260,"+","ENSMUSG00000026276","Sept2"
"1",93512079,93621976,"+","ENSMUSG00000034066","Farp2"
"1",93619751,93658659,"-","ENSMUSG00000026277","Stk25"
"1",93685660,93695764,"+","ENSMUSG00000026278","Bok"
"1",93701935,93754864,"-","ENSMUSG00000026279","Thap4"
"1",93751500,93790610,"+","ENSMUSG00000026280","Atg4b"
"1",93792576,93801934,"-","ENSMUSG00000026281","Dtymk"
"1",93803965,93822101,"+","ENSMUSG00000026283","Ing5"
"1",93824909,93852348,"+","ENSMUSG00000073609","D2hgdh"
"1",93861306,93876494,"+","ENSMUSG00000094651","Gal3st2"
"1",93918311,93942650,"+","ENSMUSG00000093805","Gal3st2b"
"1",93990509,94017147,"+","ENSMUSG00000073608","Gal3st2c"
"1",94020451,94028334,"+","ENSMUSG00000034000","Neu4"
"1",94038305,94052553,"-","ENSMUSG00000026285","Pdcd1"
"1",95313623,95335284,"+","ENSMUSG00000051185","Fam174a"
"1",95587682,95667571,"-","ENSMUSG00000040710","St8sia4"
"1",96816270,96872171,"-","ENSMUSG00000040693","Slco4c1"
"1",97059038,97128301,"-","ENSMUSG00000026331","Slco6c1"
"1",97606318,97662074,"-","ENSMUSG00000044768","D1Ertd622e"
"1",97706048,97770411,"-","ENSMUSG00000040648","Ppip5k2"
"1",97770172,97793709,"+","ENSMUSG00000026333","Gin1"
"1",97795114,98095646,"-","ENSMUSG00000026335","Pam"
"1",98421124,98516991,"+","ENSMUSG00000026336","Slco6d1"
"1",99772765,100485942,"+","ENSMUSG00000067028","Cntnap5b"
"1",104768529,104995481,"+","ENSMUSG00000050840","Cdh20"
"1",105276914,105356710,"-","ENSMUSG00000047496","Rnf152"
"1",105518422,105663677,"-","ENSMUSG00000056536","Pign"
"1",105663861,105755191,"+","ENSMUSG00000026319","Relch"
"1",105780718,105847981,"+","ENSMUSG00000026321","Tnfrsf11a"
"1",105990406,106034074,"+","ENSMUSG00000038866","Zcchc2"
"1",106171752,106394250,"+","ENSMUSG00000044340","Phlpp1"
"1",106538178,106714274,"-","ENSMUSG00000057329","Bcl2"
"1",106720459,106759727,"-","ENSMUSG00000009905","Kdsr"
"1",106764071,106796728,"-","ENSMUSG00000009907","Vps4b"
"1",106861173,106883348,"+","ENSMUSG00000067006","Serpinb5"
"1",106934449,106957080,"+","ENSMUSG00000059956","Serpinb12"
"1",106980984,107001195,"+","ENSMUSG00000048775","Serpinb13"
"1",107045587,107052303,"-","ENSMUSG00000044594","Serpinb3a"
"1",107078167,107083506,"-","ENSMUSG00000058017","Serpinb3d"
"1",107153940,107278361,"-","ENSMUSG00000073602","Serpinb3b"
"1",107271201,107278371,"-","ENSMUSG00000073601","Serpinb3c"
"1",107361198,107380475,"+","ENSMUSG00000026327","Serpinb11"
"1",107399655,107452689,"+","ENSMUSG00000067001","Serpinb7"
"1",107511423,107535478,"+","ENSMUSG00000062345","Serpinb2"
"1",107529003,107549271,"+","ENSMUSG00000092572","Serpinb10"
"1",107590006,107610484,"+","ENSMUSG00000026315","Serpinb8"
"1",109982431,110140157,"+","ENSMUSG00000026312","Cdh7"
"1",110888326,110977584,"-","ENSMUSG00000047216","Cdh19"
"1",111858702,111864918,"-","ENSMUSG00000038702","Dsel"
"1",115684756,116587323,"+","ENSMUSG00000070695","Cntnap5a"
"1",118294778,118311739,"-","ENSMUSG00000026374","Tsn"
"1",118321839,118333822,"+","ENSMUSG00000026377","Nifk"
"1",118627945,118685168,"+","ENSMUSG00000026380","Tfcp2l1"
"1",118834132,119053619,"-","ENSMUSG00000048402","Gli2"
"1",119415465,119422248,"-","ENSMUSG00000037035","Inhbb"
"1",119470305,119504794,"-","ENSMUSG00000004451","Ralb"
"1",119526160,119528983,"+","ENSMUSG00000098923","Tmem185b"
"1",119545037,119649000,"-","ENSMUSG00000026383","Epb41l5"
"1",119652467,119837613,"-","ENSMUSG00000026384","Ptpn4"
"1",119907890,119913208,"-","ENSMUSG00000036975","Tmem177"
"1",119923341,119997234,"-","ENSMUSG00000036962","Cfap221"
"1",120006894,120063536,"+","ENSMUSG00000026387","Sctr"
"1",120067377,120074074,"-","ENSMUSG00000050777","Tmem37"
"1",120113280,120121078,"-","ENSMUSG00000026385","Dbi"
"1",120121187,120188189,"+","ENSMUSG00000026388","3110009E18Rik"
"1",120190757,120272705,"-","ENSMUSG00000026389","Steap3"
"1",120340582,120343174,"+","ENSMUSG00000036907","C1ql2"
"1",120474538,120505024,"-","ENSMUSG00000026390","Marco"
"1",120602418,120607992,"+","ENSMUSG00000058665","En1"
"1",121304353,121332589,"-","ENSMUSG00000003721","Insig2"
"1",121431049,121506460,"+","ENSMUSG00000026339","Ccdc93"
"1",121509842,121528465,"-","ENSMUSG00000050534","Htr5b"
"1",121553835,121567989,"-","ENSMUSG00000001674","Ddx18"
"1",123321471,124045559,"-","ENSMUSG00000036815","Dpp10"
"1",125392905,125435727,"-","ENSMUSG00000026341","Actr3"
"1",125560595,125595820,"+","ENSMUSG00000026342","Slc35f5"
"1",125676995,125873862,"+","ENSMUSG00000026343","Gpr39"
"1",125867622,125913101,"-","ENSMUSG00000026344","Lypd1"
"1",125913620,126830799,"-","ENSMUSG00000049690","Nckap5"
"1",127205015,127488336,"+","ENSMUSG00000036155","Mgat5"
"1",127486546,127679548,"-","ENSMUSG00000026347","Tmem163"
"1",127729413,127767978,"+","ENSMUSG00000026348","Acmsd"
"1",127774164,127808061,"+","ENSMUSG00000026349","Ccnt2"
"1",127815253,127855031,"-","ENSMUSG00000051590","Map3k19"
"1",127868773,127943868,"+","ENSMUSG00000036104","Rab3gap1"
"1",127954184,128103047,"-","ENSMUSG00000036086","Zranb3"
"1",128103301,128237736,"+","ENSMUSG00000056211","R3hdm1"
"1",128243964,128279378,"+","ENSMUSG00000026353","Ubxn4"
"1",128284756,128328318,"-","ENSMUSG00000026354","Lct"
"1",128331590,128359664,"-","ENSMUSG00000026355","Mcm6"
"1",128363707,128417368,"-","ENSMUSG00000026356","Dars"
"1",128588199,128592293,"-","ENSMUSG00000045382","Cxcr4"
"1",129273302,130219278,"+","ENSMUSG00000042581","Thsd7b"
"1",130388537,130423009,"-","ENSMUSG00000026401","Cd55b"
"1",130439027,130462744,"-","ENSMUSG00000026399","Cd55"
"1",130576713,130629621,"-","ENSMUSG00000042554","Zp3r"
"1",130634773,130661632,"-","ENSMUSG00000026405","C4bp"
"1",130689182,130729253,"-","ENSMUSG00000026409","Pfkfb2"
"1",130717327,130724358,"+","ENSMUSG00000046404","Yod1"
"1",130731976,130744622,"+","ENSMUSG00000042510","AA986860"
"1",130800902,130814740,"+","ENSMUSG00000026415","Fcamr"
"1",130826684,130852249,"+","ENSMUSG00000026417","Pigr"
"1",130865669,130880791,"+","ENSMUSG00000042474","Fcmr"
"1",130882074,130887454,"-","ENSMUSG00000026420","Il24"
"1",130906985,130911451,"-","ENSMUSG00000026416","Il20"
"1",130932656,130940115,"-","ENSMUSG00000016524","Il19"
"1",131019845,131024974,"+","ENSMUSG00000016529","Il10"
"1",131053700,131097826,"-","ENSMUSG00000016528","Mapkapk2"
"1",131127455,131138340,"-","ENSMUSG00000016526","Dyrk3"
"1",131153181,131187658,"+","ENSMUSG00000026427","Eif2d"
"1",131176410,131245258,"-","ENSMUSG00000026430","Rassf5"
"1",131254343,131279606,"-","ENSMUSG00000042349","Ikbke"
"1",131285251,131527352,"-","ENSMUSG00000026425","Srgap2"
"1",131527903,131539872,"+","ENSMUSG00000055184","Fam72a"
"1",131599239,131612000,"+","ENSMUSG00000026432","Avpr1b"
"1",131638306,131675505,"+","ENSMUSG00000004552","Ctse"
"1",131688695,131715439,"+","ENSMUSG00000052688","Rab7b"
"1",131744022,131771504,"+","ENSMUSG00000042268","Slc26a9"
"1",131797381,131821473,"+","ENSMUSG00000042251","Pm20d1"
"1",131827493,131848865,"+","ENSMUSG00000013275","Slc41a1"
"1",131867224,131872887,"+","ENSMUSG00000026433","Rab29"
"1",131910534,131936321,"+","ENSMUSG00000026434","Nucks1"
"1",131962967,131982969,"+","ENSMUSG00000026435","Slc45a3"
"1",132007607,132032612,"+","ENSMUSG00000026436","Elk4"
"1",132022806,132068062,"-","ENSMUSG00000059149","Mfsd4a"
"1",132112237,132139684,"-","ENSMUSG00000026437","Cdk18"
"1",132191431,132259227,"+","ENSMUSG00000079330","Lemd1"
"1",132298626,132307357,"+","ENSMUSG00000042115","Klhdc8a"
"1",132316126,132333488,"+","ENSMUSG00000009772","Nuak2"
"1",132356315,132391281,"-","ENSMUSG00000042066","Tmcc2"
"1",132417555,132466958,"+","ENSMUSG00000042046","Dstyk"
"1",132477365,132505659,"+","ENSMUSG00000026439","Rbbp5"
"1",132506230,132508639,"+","ENSMUSG00000048174","Tmem81"
"1",132509427,132543256,"-","ENSMUSG00000053024","Cntn2"
"1",132564690,132741797,"-","ENSMUSG00000026442","Nfasc"
"1",132880273,132940005,"+","ENSMUSG00000026443","Lrrn2"
"1",132959484,133030561,"-","ENSMUSG00000054387","Mdm4"
"1",133045667,133108687,"+","ENSMUSG00000026447","Pik3c2b"
"1",133131143,133139783,"+","ENSMUSG00000046062","Ppp1r15b"
"1",133164210,133303435,"+","ENSMUSG00000041757","Plekha6"
"1",133309800,133323026,"+","ENSMUSG00000103421","Golt1a"
"1",133309827,133329722,"+","ENSMUSG00000115958","Gm28040"
"1",133321875,133329901,"+","ENSMUSG00000116158","Kiss1"
"1",133350510,133360325,"+","ENSMUSG00000070645","Ren1"
"1",133363572,133380336,"+","ENSMUSG00000070644","Etnk2"
"1",133382303,133424377,"-","ENSMUSG00000070643","Sox13"
"1",133603871,133610291,"-","ENSMUSG00000090553","Snrpe"
"1",133619871,133661380,"-","ENSMUSG00000116275","Zc3h11a"
"1",133619940,133661318,"-","ENSMUSG00000094410","Gm38394"
"1",133655879,133660885,"-","ENSMUSG00000102049","Zbed6"
"1",133679091,133690108,"-","ENSMUSG00000051998","Lax1"
"1",133699457,133801041,"-","ENSMUSG00000026463","Atp2b4"
"1",133897199,133907999,"-","ENSMUSG00000010311","Optc"
"1",133910304,133921414,"-","ENSMUSG00000041577","Prelp"
"1",134037254,134048277,"+","ENSMUSG00000041559","Fmod"
"1",134075170,134079120,"-","ENSMUSG00000020423","Btg2"
"1",134111242,134151540,"+","ENSMUSG00000026450","Chit1"
"1",134182176,134190181,"+","ENSMUSG00000064246","Chil1"
"1",134193448,134201232,"+","ENSMUSG00000042451","Mybph"
"1",134199223,134235431,"-","ENSMUSG00000042429","Adora1"
"1",134289989,134292548,"+","ENSMUSG00000026459","Myog"
"1",134296783,134332928,"-","ENSMUSG00000026458","Ppfia4"
"1",134346097,134361979,"-","ENSMUSG00000042305","Tmem183a"
"1",134385940,134390981,"+","ENSMUSG00000050526","4933406M09Rik"
"1",134405559,134411740,"+","ENSMUSG00000026456","Cyb5r1"
"1",134415378,134433351,"+","ENSMUSG00000026457","Adipor1"
"1",134455531,134491018,"+","ENSMUSG00000026455","Klhl12"
"1",134494648,134508774,"+","ENSMUSG00000042229","Rabif"
"1",134540941,134549682,"-","ENSMUSG00000046367","Mgat4e"
"1",134560171,134635285,"+","ENSMUSG00000042207","Kdm5b"
"1",134646677,134762593,"+","ENSMUSG00000026452","Syt2"
"1",134754658,134955942,"-","ENSMUSG00000073557","Ppp1r12b"
"1",134962565,134974162,"+","ENSMUSG00000026429","Ube2t"
"1",134983301,135105276,"-","ENSMUSG00000042793","Lgr6"
"1",135132700,135145317,"+","ENSMUSG00000031506","Ptpn7"
"1",135146824,135156269,"+","ENSMUSG00000026426","Arl8a"
"1",135160234,135167681,"-","ENSMUSG00000026424","Gpr37l1"
"1",135253575,135258568,"-","ENSMUSG00000003051","Elf3"
"1",135262712,135284084,"-","ENSMUSG00000041926","Rnpep"
"1",135295213,135313778,"-","ENSMUSG00000062580","Timm17a"
"1",135324807,135368065,"+","ENSMUSG00000048096","Lmod1"
"1",135371057,135375237,"-","ENSMUSG00000041889","Shisa4"
"1",135382312,135430499,"-","ENSMUSG00000041879","Ipo9"
"1",135434580,135607295,"-","ENSMUSG00000009418","Nav1"
"1",135720061,135752232,"+","ENSMUSG00000026421","Csrp1"
"1",135766119,135769136,"+","ENSMUSG00000041801","Phlda3"
"1",135779434,135810989,"+","ENSMUSG00000026418","Tnni1"
"1",135818598,135833342,"+","ENSMUSG00000041782","Lad1"
"1",135836354,135852260,"+","ENSMUSG00000026414","Tnnt2"
"1",135871395,135919207,"-","ENSMUSG00000026413","Pkp1"
"1",135953578,136006342,"-","ENSMUSG00000051985","Igfn1"
"1",136008150,136035342,"+","ENSMUSG00000026411","Tmem9"
"1",136050804,136051370,"+","ENSMUSG00000097918","Ascl5"
"1",136052750,136119822,"+","ENSMUSG00000026407","Cacna1s"
"1",136131389,136177998,"+","ENSMUSG00000041642","Kif21b"
"1",136213531,136234264,"-","ENSMUSG00000041605","Inava"
"1",136259797,136260873,"-","ENSMUSG00000052759","Gpr25"
"1",136268123,136346104,"-","ENSMUSG00000041570","Camsap2"
"1",136415271,136440158,"+","ENSMUSG00000026404","Ddx59"
"1",136466343,136531511,"+","ENSMUSG00000041498","Kif14"
"1",136624901,136630053,"+","ENSMUSG00000041483","Zfp281"
"1",136842571,136960448,"-","ENSMUSG00000026398","Nr5a2"
"1",138062861,138175708,"-","ENSMUSG00000026395","Ptprc"
"1",138273738,138289462,"+","ENSMUSG00000026394","Atp6v1g3"
"1",138482875,138620141,"-","ENSMUSG00000026393","Nek7"
"1",138825186,138848577,"-","ENSMUSG00000019230","Lhx9"
"1",138851983,138856852,"-","ENSMUSG00000079283","2310009B15Rik"
"1",138963435,139178960,"+","ENSMUSG00000056268","Dennd1b"
"1",139197056,139377100,"-","ENSMUSG00000063681","Crb1"
"1",139422288,139453005,"+","ENSMUSG00000033964","Zbtb41"
"1",139454772,139494091,"+","ENSMUSG00000033952","Aspm"
"1",139501702,139523752,"+","ENSMUSG00000026368","F13b"
"1",139547053,139560272,"-","ENSMUSG00000057037","Cfhr1"
"1",139697623,139781243,"-","ENSMUSG00000070594","Gm4788"
"1",139804167,139858702,"-","ENSMUSG00000033898","Cfhr2"
"1",140084708,140183764,"-","ENSMUSG00000026365","Cfh"
"1",140246158,140612067,"+","ENSMUSG00000052726","Kcnt2"
"1",143598800,143702893,"-","ENSMUSG00000026361","Cdc73"
"1",143640664,143654614,"+","ENSMUSG00000033849","B3galt2"
"1",143716338,143749676,"+","ENSMUSG00000018196","Glrx2"
"1",143750790,143777068,"-","ENSMUSG00000018199","Trove2"
"1",143777272,143807466,"+","ENSMUSG00000018189","Uchl5"
"1",143999338,144004161,"-","ENSMUSG00000026360","Rgs2"
"1",144138654,144177372,"-","ENSMUSG00000051079","Rgs13"
"1",144242296,144249242,"-","ENSMUSG00000026358","Rgs1"
"1",144516648,144567667,"-","ENSMUSG00000098509","Rgs21"
"1",144752683,144775435,"-","ENSMUSG00000026357","Rgs18"
"1",146494760,146902472,"+","ENSMUSG00000035131","Brinp3"
"1",149829618,149961290,"-","ENSMUSG00000056220","Pla2g4a"
"1",150100031,150108227,"+","ENSMUSG00000032487","Ptgs2"
"1",150319417,150333906,"+","ENSMUSG00000006007","Pdc"
"1",150361305,150393080,"-","ENSMUSG00000006010","Odr4"
"1",150392838,150449935,"+","ENSMUSG00000006005","Tpr"
"1",150449412,150466165,"-","ENSMUSG00000006014","Prg4"
"1",150562524,150993435,"-","ENSMUSG00000066842","Hmcn1"
"1",151344477,151364422,"+","ENSMUSG00000023150","Ivns1abp"
"1",151367699,151428455,"-","ENSMUSG00000052748","Swt1"
"1",151428542,151458161,"+","ENSMUSG00000053286","Trmt1l"
"1",151458004,151500955,"-","ENSMUSG00000026484","Rnf2"
"1",151571186,151721939,"+","ENSMUSG00000026483","Fam129a"
"1",151755371,151822051,"+","ENSMUSG00000043019","Edem3"
"1",151852403,152090125,"-","ENSMUSG00000032666","1700025G04Rik"
"1",152370735,152386688,"-","ENSMUSG00000014980","Tsen15"
"1",152399830,152510695,"+","ENSMUSG00000032649","Colgalt2"
"1",152516760,152766351,"-","ENSMUSG00000026482","Rgl1"
"1",152750551,152757544,"+","ENSMUSG00000055547","Apobec4"
"1",152766542,152775597,"+","ENSMUSG00000008475","Arpc5"
"1",152800194,152836991,"+","ENSMUSG00000026480","Ncf2"
"1",152836995,152902646,"-","ENSMUSG00000042772","Smg7"
"1",152954993,153119261,"+","ENSMUSG00000042751","Nmnat2"
"1",153122756,153186447,"-","ENSMUSG00000026479","Lamc2"
"1",153218922,153332786,"-","ENSMUSG00000026478","Lamc1"
"1",153425162,153452574,"+","ENSMUSG00000042708","Shcbp1l"
"1",153455758,153487660,"-","ENSMUSG00000042699","Dhx9"
"1",153503015,153550045,"-","ENSMUSG00000042684","Npl"
"1",153653025,153700323,"+","ENSMUSG00000042671","Rgs8"
"1",153740349,153745468,"+","ENSMUSG00000026475","Rgs16"
"1",153749426,153764221,"+","ENSMUSG00000066800","Rnasel"
"1",153779381,153844142,"-","ENSMUSG00000042641","Rgsl1"
"1",153849542,153900228,"-","ENSMUSG00000045968","Teddm2"
"1",153874345,153876871,"+","ENSMUSG00000043282","Teddm1b"
"1",153891742,153893058,"+","ENSMUSG00000047053","Teddm1a"
"1",153899944,153909723,"+","ENSMUSG00000026473","Glul"
"1",154201187,154205689,"+","ENSMUSG00000066797","Zfp648"
"1",154390731,154884501,"-","ENSMUSG00000004110","Cacna1e"
"1",155096361,155099636,"-","ENSMUSG00000056708","Ier5"
"1",155127277,155146814,"-","ENSMUSG00000026471","Mr1"
"1",155158715,155208256,"+","ENSMUSG00000026470","Stx6"
"1",155275701,155417415,"-","ENSMUSG00000026469","Xpr1"
"1",155558120,155691330,"+","ENSMUSG00000033701","Acbd6"
"1",155698031,155751684,"-","ENSMUSG00000026468","Lhx4"
"1",155776029,155812889,"-","ENSMUSG00000033684","Qsox1"
"1",155844964,155973255,"-","ENSMUSG00000033671","Cep350"
"1",156004599,156036480,"-","ENSMUSG00000026466","Tor1aip1"
"1",156035403,156068861,"+","ENSMUSG00000050565","Tor1aip2"
"1",156075966,156205026,"-","ENSMUSG00000015484","Fam163a"
"1",156255296,156303664,"-","ENSMUSG00000060985","Tdrd5"
"1",156310727,156328035,"+","ENSMUSG00000026602","Nphs2"
"1",156323509,156421159,"-","ENSMUSG00000026601","Axdnd1"
